model_name,dataset_name,lr,batch_size,best-epoch,best-step,best-dev,jsick,jsts-val,jsts-train,avg,count
studio-ousia/mluke-base-lite,janli,1e-05,64.0,6.8,768.0,82.69757147751983,82.0703390630509,74.63240570314456,70.078990317344,75.59391169451314,5
studio-ousia/mluke-base-lite,janli,3e-05,64.0,4.0,512.0,82.76215030812182,82.14413849626384,74.55097928400478,69.94062224513621,75.54524667513495,5
studio-ousia/mluke-base-lite,janli,5e-05,64.0,3.2,409.6,82.64035105209112,82.0436051000141,74.39650426244646,69.6724781466489,75.37086250303648,5
studio-ousia/mluke-base-lite,janli,1e-05,128.0,7.8,435.2,82.6842223391097,82.1016239861888,74.60247533924789,69.92118327968691,75.54176086837454,5
studio-ousia/mluke-base-lite,janli,3e-05,128.0,3.2,204.8,82.58620613136321,81.94016835813542,74.52608165352108,69.92371548087382,75.46332183084346,5
studio-ousia/mluke-base-lite,janli,5e-05,128.0,4.2,256.0,82.76089691959429,82.16078773622934,74.53248158828829,69.96241908012612,75.55189613488126,5
studio-ousia/mluke-base-lite,janli,1e-05,256.0,9.6,268.8,82.65155029479418,82.10332753740087,74.45375400116238,69.97515358600975,75.51074504152434,5
studio-ousia/mluke-base-lite,janli,3e-05,256.0,4.0,128.0,82.5580068939759,82.00259240358066,74.62521057066469,70.14426007264775,75.5906876822977,5
studio-ousia/mluke-base-lite,janli,5e-05,256.0,3.4,102.4,82.56825950140879,81.98358179599322,74.47995876640218,70.00298627654215,75.48884227964584,5
studio-ousia/mluke-base-lite,janli,1e-05,512.0,11.4,153.6,82.52595993364983,81.9613937561243,74.45805205778045,70.0432207616287,75.48755552517781,5
studio-ousia/mluke-base-lite,janli,3e-05,512.0,7.8,108.8,82.45451354365078,81.95991632144596,74.56009817526774,70.01232346968581,75.51077932213316,5
studio-ousia/mluke-base-lite,janli,5e-05,512.0,5.8,83.2,82.45248066712985,82.04592887364387,74.77455097451441,70.00347027232306,75.60798337349378,5
studio-ousia/mluke-base-lite,jsnli,1e-05,64.0,0.0,1024.0,83.18893008785173,81.59108906757841,77.98281777035928,74.5946979544328,78.05620159745683,5
studio-ousia/mluke-base-lite,jsnli,3e-05,64.0,0.0,716.8,82.99759176128546,81.49047714183341,78.01333326802114,74.73753971620081,78.08045004201846,5
studio-ousia/mluke-base-lite,jsnli,5e-05,64.0,0.0,512.0,83.05173132420408,81.45138585794915,78.15836529734892,74.73996774822942,78.1165729678425,5
studio-ousia/mluke-base-lite,jsnli,1e-05,128.0,0.0,640.0,83.37771655780782,81.77191743080319,77.98165928348244,74.50029817617283,78.08462496348616,5
studio-ousia/mluke-base-lite,jsnli,3e-05,128.0,0.0,384.0,83.16172988802823,81.56618431532888,78.02864537130355,74.4346926404069,78.00984077567978,5
studio-ousia/mluke-base-lite,jsnli,5e-05,128.0,0.0,281.6,82.97243254507369,81.3593402175758,77.83381837412627,74.44675058361995,77.87996972510734,5
