model_name,dataset_name,lr,batch_size,best-epoch,best-step,best-dev,jsick,jsts-val,jsts-train,avg,count
xlm-roberta-large,wikipedia,5e-05,512.0,0.2,1196.8,80.6831371418584,80.2391625111172,77.96157518445267,73.52038081451835,77.24037283669608,5
xlm-roberta-large,wikipedia,3e-05,512.0,0.2,1401.6,78.38334468539173,77.76930347212824,75.03012519894745,71.23500688866606,74.67814518658058,5
xlm-roberta-large,wikipedia,1e-05,512.0,0.2,1798.4,81.39970534965545,80.59098467087202,78.61954520287081,74.20482867215439,77.80511951529908,5
xlm-roberta-large,wikipedia,5e-05,256.0,0.0,1075.2,80.85889293510695,80.27269035201064,78.29816578736326,73.61429998721432,77.39505204219607,5
xlm-roberta-large,wikipedia,3e-05,256.0,0.0,1804.8,80.89232487225792,80.13763110298774,78.2110654651776,74.12990520297323,77.49286725704619,5
xlm-roberta-large,wikipedia,1e-05,256.0,0.6,3302.4,80.94217687228075,80.15637961807387,78.54268641709908,74.42370065958042,77.70758889825112,5
xlm-roberta-large,wikipedia,5e-05,128.0,0.0,4300.8,80.8888038598412,80.6087533901792,77.8569428439234,73.23249228738725,77.23272950716327,5
xlm-roberta-large,wikipedia,3e-05,128.0,0.4,5376.0,81.40913677950455,80.86851635579508,78.17653520299902,74.02894109646641,77.69133088508684,5
xlm-roberta-large,wikipedia,1e-05,128.0,0.2,5836.8,81.25961961718323,80.63541557179421,78.7707221318077,74.52009320557922,77.97541030306039,5
xlm-roberta-large,wikipedia,5e-05,64.0,0.0,4147.2,78.91212251780551,78.61140248799401,76.00717557867517,71.45764273180517,75.35874026615811,5
xlm-roberta-large,wikipedia,3e-05,64.0,0.0,6912.0,81.51869875193518,80.74151499539168,77.99720976125468,73.81646873453181,77.51839783039273,5
xlm-roberta-large,wikipedia,1e-05,64.0,0.0,9676.8,81.15220127277145,80.39195578361655,78.13781523922384,74.11427369331412,77.54801490538485,5
xlm-roberta-large,wiki40b,5e-05,512.0,0.4,1593.6,80.75465621299665,80.41027566925389,78.03391118108345,73.15896788127661,77.20105157720465,5
xlm-roberta-large,wiki40b,3e-05,512.0,0.0,1299.2,80.79744514415047,80.29985663738668,78.25739397511029,73.9107625993204,77.48933773727246,5
xlm-roberta-large,wiki40b,1e-05,512.0,0.4,1721.6,81.12650883000497,80.16656518168115,78.22418871883396,73.92499230738447,77.43858206929987,5
xlm-roberta-large,wiki40b,5e-05,256.0,0.0,1369.6,81.30255302770925,80.67774130619777,78.2697307010103,73.98609999093392,77.64452399938065,5
xlm-roberta-large,wiki40b,3e-05,256.0,0.0,1817.6,80.91858086606588,80.16877287311385,78.45159587228505,74.00669878334409,77.54235584291433,5
xlm-roberta-large,wiki40b,1e-05,256.0,0.2,2636.8,80.54354796126567,79.80190250356505,78.48911952549513,74.2876895885795,77.52623720587988,5
xlm-roberta-large,wiki40b,5e-05,128.0,0.0,3200.0,81.17293758075446,80.50549106378121,78.21630883361559,73.97648155369251,77.56609381702977,5
xlm-roberta-large,wiki40b,3e-05,128.0,0.0,4633.6,80.76831864361756,80.42654269325656,78.38068943699162,74.1789148788342,77.66204900302746,5
xlm-roberta-large,wiki40b,1e-05,128.0,0.0,4889.6,81.28211262564827,80.70256952203488,78.78081751574233,74.6669004868348,78.05009584153734,5
xlm-roberta-large,wiki40b,5e-05,64.0,0.0,3174.4,70.10264195224173,69.77125246882423,57.528693992456624,55.52494240568457,60.941629622321805,5
xlm-roberta-large,wiki40b,3e-05,64.0,0.0,2816.0,78.76998816266124,77.8535096698295,76.26143850347617,72.41998079908782,75.51164299079784,5
xlm-roberta-large,wiki40b,1e-05,64.0,0.0,11417.6,81.50159251778176,80.80085610613348,79.09071835511716,74.65534882773429,78.18230776299497,5
xlm-roberta-large,cc100,5e-05,512.0,0.0,601.6,70.82678259036237,70.42034695177571,69.15829146109046,65.52097909756601,68.36653917014407,5
xlm-roberta-large,cc100,3e-05,512.0,0.2,1555.2,79.38802095657077,79.36141077220312,78.4924277477797,73.57597874852506,77.14327242283596,5
xlm-roberta-large,cc100,1e-05,512.0,0.0,1203.2,80.38031439292055,79.70305179777233,78.53987612047602,74.01608179673039,77.4196699049929,5
xlm-roberta-large,cc100,5e-05,256.0,0.0,2880.0,80.50227433141009,80.30174024619889,77.87480572415436,72.65999013774857,76.94551203603393,5
xlm-roberta-large,cc100,3e-05,256.0,0.2,2496.0,79.75192507150977,79.40981894976883,77.87350489704677,72.87986044349813,76.72106143010458,5
xlm-roberta-large,cc100,1e-05,256.0,0.2,2764.8,79.17005908907035,78.75708776523155,78.75798606804166,73.91788375013782,77.14431919447034,5
xlm-roberta-large,cc100,5e-05,128.0,0.0,2150.4,73.72181754474218,73.72496696165413,72.81198666801205,68.94128630949793,71.82607997972137,5
xlm-roberta-large,cc100,3e-05,128.0,0.0,2713.6,80.24609036117378,79.73575022192446,78.67340298274371,74.14210041366849,77.51708453944556,5
xlm-roberta-large,cc100,1e-05,128.0,0.0,5632.0,79.56927816577402,79.19458718558089,78.85373098173278,73.98448672284815,77.3442682967206,5
xlm-roberta-large,cc100,5e-05,64.0,0.0,4556.8,80.37930131848805,80.0038706367043,77.47558993776389,72.8433774829908,76.77427935248633,5
xlm-roberta-large,cc100,3e-05,64.0,0.0,4403.2,80.0637753141491,79.51229312811543,77.94759534593499,72.96305589127303,76.80764812177448,5
