model_name,dataset_name,lr,batch_size,best-epoch,best-step,best-dev,jsick,jsts-val,jsts-train,avg,count
nlp-waseda/roberta-large-japanese,janli,1e-05,64.0,4.8,563.2,84.20063541699221,83.42823057605437,80.23326110317348,74.87817527380489,79.51322231767759,5
nlp-waseda/roberta-large-japanese,janli,3e-05,64.0,2.0,256.0,84.24601650439513,83.39948394082181,80.38612338560533,75.10185606886223,79.62915446509646,5
nlp-waseda/roberta-large-japanese,janli,5e-05,64.0,2.0,256.0,84.40595911830535,83.58339933617472,80.61937974525662,75.30150988552434,79.83476298898522,5
nlp-waseda/roberta-large-japanese,janli,1e-05,128.0,5.4,307.2,84.10808447356047,83.4110551150191,80.19620045885208,74.76992684441852,79.45906080609657,5
nlp-waseda/roberta-large-japanese,janli,3e-05,128.0,2.0,128.0,84.19734117635133,83.45042153325973,80.1868718189922,74.90061438159978,79.51263591128391,5
nlp-waseda/roberta-large-japanese,janli,5e-05,128.0,2.4,153.6,84.15329139424557,83.26739737650806,80.40364338804955,75.20251199393029,79.62451758616263,5
nlp-waseda/roberta-large-japanese,janli,1e-05,256.0,4.6,140.8,84.27263895944282,83.51644898063594,80.27635538807935,75.030816417122,79.60787359527909,5
nlp-waseda/roberta-large-japanese,janli,3e-05,256.0,2.4,76.8,84.14483794245453,83.35702802060418,80.32640626807051,75.13936944878017,79.6076012458183,5
nlp-waseda/roberta-large-japanese,janli,5e-05,256.0,2.0,64.0,84.3271685829604,83.41959162262596,80.4451559664324,75.41776118286704,79.76083625730845,5
nlp-waseda/roberta-large-japanese,janli,1e-05,512.0,6.6,96.0,84.01154650104701,83.3376274318534,79.93551212557807,74.72908795653004,79.33407583798717,5
nlp-waseda/roberta-large-japanese,janli,3e-05,512.0,3.6,57.6,84.19163821974004,83.40418931918722,80.24752503425051,75.22047932814567,79.62406456052781,5
nlp-waseda/roberta-large-japanese,janli,5e-05,512.0,2.0,32.0,83.94889741274893,83.26387450087464,79.89912173364345,74.81515584664184,79.32605069371998,5
nlp-waseda/roberta-large-japanese,jsnli,1e-05,64.0,0.0,921.6,84.22920371993409,82.92376100203141,82.65128572396492,79.51442979393404,81.69649217331012,5
nlp-waseda/roberta-large-japanese,jsnli,3e-05,64.0,0.0,460.8,83.63630528251781,82.26588180218589,82.28667023999495,79.01942692694504,81.19065965637529,5
nlp-waseda/roberta-large-japanese,jsnli,5e-05,64.0,0.0,358.4,83.47932459240155,82.10492842774133,81.90541536850563,78.83207489740633,80.94747289788442,5
nlp-waseda/roberta-large-japanese,jsnli,1e-05,128.0,0.0,512.0,84.41913697089385,83.07961287245197,82.62955852470286,79.28357916505534,81.6642501874034,5
nlp-waseda/roberta-large-japanese,jsnli,3e-05,128.0,0.0,332.8,84.37578794821277,82.97292035271576,82.4871980058961,79.23449562361891,81.56487132741026,5
nlp-waseda/roberta-large-japanese,jsnli,5e-05,128.0,0.0,256.0,84.0673218347543,82.60444769897788,82.24021614373711,79.29217061410675,81.37894481894058,5
nlp-waseda/roberta-large-japanese,jsnli,1e-05,256.0,0.0,332.8,83.94852787533323,82.58161015476142,82.37741298519958,79.09787860726577,81.35230058240892,5
nlp-waseda/roberta-large-japanese,jsnli,3e-05,256.0,0.0,192.0,84.02638572606261,82.59201637725523,82.5097856887933,78.94239959767489,81.34806722124115,5
nlp-waseda/roberta-large-japanese,jsnli,5e-05,256.0,0.0,153.6,84.07340206114063,82.62484381179607,82.59558052016826,79.16201948596218,81.4608146059755,5
nlp-waseda/roberta-large-japanese,jsnli,1e-05,512.0,0.2,224.0,84.29053718378358,82.89029574175319,82.42039188586634,78.9821607744216,81.43094946734705,5
nlp-waseda/roberta-large-japanese,jsnli,3e-05,512.0,0.0,121.6,84.25721753720235,82.89528425742813,82.47583451670974,78.98316626191726,81.45142834535172,5
nlp-waseda/roberta-large-japanese,jsnli,5e-05,512.0,0.0,102.4,84.0650881890457,82.58689664982899,82.4116194037564,78.95289161513733,81.31713588957425,5
nlp-waseda/roberta-large-japanese,nu-mnli,1e-05,64.0,0.0,256.0,81.67524572290526,81.44193324473756,81.38516463677153,76.66428229294719,79.8304600581521,5
nlp-waseda/roberta-large-japanese,nu-mnli,3e-05,64.0,0.0,256.0,75.60820901085455,75.64820626263466,82.61906376642882,79.00252896832924,79.08993299913091,5
nlp-waseda/roberta-large-japanese,nu-mnli,5e-05,64.0,0.2,768.0,73.8575040603956,73.90969260597326,80.83070802621742,77.15701642368381,77.29913901862483,5
nlp-waseda/roberta-large-japanese,nu-mnli,1e-05,128.0,0.0,179.2,80.43599255256314,80.38814604077754,81.44594392343836,76.79824948033884,79.5441131481849,5
nlp-waseda/roberta-large-japanese,nu-mnli,3e-05,128.0,0.0,179.2,80.36207319421814,80.1497461975467,82.32854075015197,78.37033202572194,80.28287299114021,5
nlp-waseda/roberta-large-japanese,nu-mnli,5e-05,128.0,0.0,128.0,76.46267574698362,76.53331595561339,82.83497929585667,79.38939929694277,79.58589818280427,5
nlp-waseda/roberta-large-japanese,nu-mnli,1e-05,256.0,0.0,128.0,82.3463883607898,82.00784784855385,81.72544596460075,77.42874309333517,80.38734563549659,5
nlp-waseda/roberta-large-japanese,nu-mnli,3e-05,256.0,0.0,64.0,82.17353677968842,81.78139322573267,81.18487391516335,76.851749718493,79.93933895312968,5
