model_name,dataset_name,lr,batch_size,best-epoch,best-step,best-dev,jsick,jsts-val,jsts-train,avg,count
bert-base-multilingual-cased,wikipedia,1e-05,64.0,0.4,15718.4,78.3753868951714,78.23631122973741,72.41906006229496,67.20544977808086,72.62027369003775,5
bert-base-multilingual-cased,wikipedia,3e-05,64.0,0.0,11315.2,78.80776746419212,78.5665664886599,72.08835945926415,67.30221663749705,72.65238086180703,5
bert-base-multilingual-cased,wikipedia,5e-05,64.0,0.0,9267.2,78.28629300098942,78.02665236081567,72.04309564657326,67.42773768413376,72.49916189717422,5
bert-base-multilingual-cased,wikipedia,1e-05,128.0,1.0,8166.4,76.13776871803553,76.74855862892092,71.67142218316494,66.41486761833445,71.61161614347344,5
bert-base-multilingual-cased,wikipedia,3e-05,128.0,0.4,7603.2,77.46516709507674,77.53518581308927,72.01749435746855,66.71343186413392,72.08870401156392,5
bert-base-multilingual-cased,wikipedia,5e-05,128.0,0.2,6246.4,78.12170227870492,78.18216455645381,72.34784991684388,67.23898523871891,72.5896665706722,5
bert-base-multilingual-cased,wikipedia,1e-05,256.0,0.8,4019.2,74.38089494499636,75.30917755239763,70.86670601366828,65.56687820325152,70.58092058977248,5
bert-base-multilingual-cased,wikipedia,3e-05,256.0,0.8,4006.4,76.64249769931747,77.08417343099646,71.56889765628053,66.19349002802187,71.61552037176628,5
bert-base-multilingual-cased,wikipedia,5e-05,256.0,0.8,4019.2,77.23080020519842,77.41124701568006,71.47347123748811,66.3076346048366,71.73078428600158,5
bert-base-multilingual-cased,wikipedia,1e-05,512.0,1.0,2028.8,72.62672604838517,73.74107477980681,70.04892551096336,64.9158239088855,69.56860806655189,5
bert-base-multilingual-cased,wikipedia,3e-05,512.0,1.0,2041.6,75.62394681727497,76.34373050309786,71.33169365578625,65.99234752092501,71.22259055993638,5
bert-base-multilingual-cased,wikipedia,5e-05,512.0,1.0,2016.0,76.63074906093235,76.99308627204584,71.17196409408886,65.98004299955505,71.38169778856326,5
cl-tohoku/bert-base-japanese,wikipedia,1e-05,64.0,0.0,11929.6,76.98311018720362,77.09808336254659,76.99698112250432,73.32231062109153,75.80579170204749,5
cl-tohoku/bert-base-japanese,wikipedia,3e-05,64.0,0.0,4761.6,77.07445028191026,76.95001080876041,76.57175098313887,72.96298653798006,75.49491610995979,5
cl-tohoku/bert-base-japanese,wikipedia,5e-05,64.0,0.0,3840.0,77.34420579728412,77.30761915496188,76.04184429254818,72.55342699473968,75.30096348074991,5
cl-tohoku/bert-base-japanese,wikipedia,1e-05,128.0,0.2,7091.2,76.28005827728741,76.12740600154343,76.2578249993058,72.714206666263,75.0331458890374,5
cl-tohoku/bert-base-japanese,wikipedia,3e-05,128.0,0.0,3942.4,77.23294803874802,77.16911246535842,76.46459269952365,72.85723593248014,75.4969803657874,5
cl-tohoku/bert-base-japanese,wikipedia,5e-05,128.0,0.0,3507.2,77.27366732582338,77.14303694015939,76.76833665617525,73.2228565919769,75.71141006277051,5
cl-tohoku/bert-base-japanese,wikipedia,1e-05,256.0,1.0,4070.4,75.47294241244113,75.2076714346921,74.36801554286741,70.87897971828869,73.48488889861606,5
cl-tohoku/bert-base-japanese,wikipedia,3e-05,256.0,0.0,3200.0,77.43870588219716,77.34374815255286,76.26630423309823,72.78927538797794,75.46644259120968,5
cl-tohoku/bert-base-japanese,wikipedia,5e-05,256.0,0.0,2035.2,77.55477407822293,77.40534071913972,76.42284910160528,72.98510880798582,75.60443287624359,5
cl-tohoku/bert-base-japanese,wikipedia,1e-05,512.0,1.0,2028.8,74.28983361349614,73.92424178087317,72.7460364044505,69.35175287754784,72.00734368762383,5
cl-tohoku/bert-base-japanese,wikipedia,3e-05,512.0,0.8,1971.2,76.69324093777857,76.50772094766981,76.1381903603403,72.72249071507056,75.12280067436022,5
